startup_name,angel,startup_industry,region,startup_location,total_participation_in_percent,birthdate,count
Peers Solutions GmbH,Bettine_Schmitz_Ventures_UG_(haftungsbeschränkt)_-_AG,staffing,berlin,berlin,0.2861,1981-11-18 0:00:00,1
Peers Solutions GmbH,West_Tech_Ventures_GmbH,staffing,berlin,berlin,2.913027197,1986-10-31 0:00:00,1
CdC3 GmbH,Nursia_GmbH,software,munich,berlin,5.294,1979-01-04 0:00:00,1
CdC3 GmbH,Dr._Dr._Alexander_Weiss,software,other,berlin,22.5,1967-02-11 0:00:00,1
CdC3 GmbH,Thilo_von_Selchow_GmbH,software,cologne,berlin,5.583925,1962-04-30 0:00:00,1
CdC3 GmbH,Weynberg_Ventures_GmbH,software,berlin,berlin,6.95,1977-02-12 0:00:00,1
NATIX GmbH,Rho_Holding_UG_(haftungsbeschränkt),software,berlin,hamburg,1.332,1988-08-23 0:00:00,1
SPARETECH GmbH,Nico_Erik_Rosberg,industry,international,stuttgart,8.125,1985-05-27 0:00:00,1
SPARETECH GmbH,FRESH_Media_GmbH,industry,munich,stuttgart,50.4872,1969-02-12 0:00:00,1
SPARETECH GmbH,DR._MARTIN_HECKER,industry,hamburg,stuttgart,0.67,1966-10-19 0:00:00,1
SPARETECH GmbH,FEP_Frankfurt_Equitypartner_GmbH,industry,frankfurt,stuttgart,7.676233333,1965-10-03 0:00:00,1
SPARETECH GmbH,The_Social_Chain_AG,industry,berlin,stuttgart,65.5,1986-04-13 0:00:00,1
SPARETECH GmbH,MTec_Holding_GmbH,industry,stuttgart,stuttgart,10.27045592,1969-02-06 0:00:00,1
Wonder Technologies GmbH,Impact_Ventures_GmbH,software,berlin,berlin,27.1625,1966-11-14 0:00:00,1
Wonder Technologies GmbH,Future_Prop_UG_(haftungsbeschränkt),software,berlin,berlin,0.9133333333,1987-07-31 0:00:00,1
Wonder Technologies GmbH,McHaemmerle_Holding_UG_(haftungsbeschränkt),software,berlin,berlin,24.39,1991-08-29 0:00:00,1
Evernest GmbH,Investico_GmbH,real_estate,hamburg,hamburg,1.25905,1966-10-19 0:00:00,1
Evernest GmbH,Bochum_Ventures_GmbH,real_estate,cologne,hamburg,26.0174375,1985-02-05 0:00:00,1
Evernest GmbH,AV_Consulting_GmbH,real_estate,other,hamburg,25.30356129,1956-02-29 0:00:00,1
Yababa GmbH,ROMM_Holding_GmbH,ecommerce,berlin,berlin,0.7217111111,1980-05-05 0:00:00,1
Yababa GmbH,Winning_Ventures_GmbH,ecommerce,berlin,berlin,20.41666667,1987-05-09 0:00:00,1
Upvest GmbH,Dr._Jens_Odewald,blockchain_crypto,cologne,berlin,1.2426,1940-09-21 0:00:00,1
Upvest GmbH,SG_Beteiligungs_UG_(haftungsbeschränkt),blockchain_crypto,cologne,berlin,11.0,1983-06-25 0:00:00,1
Upvest GmbH,Convertics_Media_GmbH,blockchain_crypto,berlin,berlin,0.0108,1982-10-14 0:00:00,1
Upvest GmbH,Felix_Jahn_Beteiligungen_GmbH,blockchain_crypto,berlin,berlin,2.404628571,1982-04-06 0:00:00,1
Upvest GmbH,MCB_Pepper_GmbH_mit_Sitz_in_Berlin,blockchain_crypto,berlin,berlin,1.21865,1980-01-22 0:00:00,1
Upvest GmbH,Markus_Winter,blockchain_crypto,berlin,berlin,0.2916666667,1980-09-08 0:00:00,1
Realtime Technologies GmbH,Spree_Eternity_GmbH,advertising,berlin,berlin,1.1759,1974-06-28 0:00:00,1
Realtime Technologies GmbH,AllgäuSports_WSH_GmbH_mit_dem_Sitz_in_Aichstetten,advertising,munich,berlin,4.98715,1975-11-11 0:00:00,1
Realtime Technologies GmbH,Grossmann_Ventures_UG_(haftungsbeschränkt),advertising,berlin,berlin,0.34775,1989-08-23 0:00:00,1
Realtime Technologies GmbH,CreateK_GmbH,advertising,berlin,berlin,0.545,1967-05-13 0:00:00,1
Realtime Technologies GmbH,PE_Beteiligungen_GmbH,advertising,other,berlin,2.527633333,1981-11-10 0:00:00,1
Realtime Technologies GmbH,IsoPart_Trading_GmbH,advertising,cologne,berlin,10.0,1969-09-24 0:00:00,1
Realtime Technologies GmbH,RM_Beteiligungs-GmbH,advertising,other,berlin,7.25,1954-05-18 0:00:00,1
Realtime Technologies GmbH,Kosub_Investment_UG_(haftungsbeschränkt),advertising,munich,berlin,16.62,,1
memetis GmbH,CG_Ventures_GmbH_Baiersbronn,industry,stuttgart,karlsruhe,7.089746667,1985-12-29 0:00:00,1
memetis GmbH,Miyamax_Beteiligungsgesellschaft_mbH,industry,other,karlsruhe,18.68165,1968-12-30 0:00:00,1
future demand GmbH,STS_Ventures_II_GmbH,sports,cologne,berlin,12.695,1968-12-03 0:00:00,1
future demand GmbH,MTF_Investment_GmbH,sports,berlin,berlin,5.15,1962-05-21 0:00:00,1
future demand GmbH,SK756_Capital_UG_(haftungsbeschränkt),sports,berlin,berlin,2.0535,1992-09-11 0:00:00,1
TL Digital Solutions GmbH,Ocean_Peak_Asset_Management_GmbH,logistics,international,münchen,38.96,1967-11-14 0:00:00,1
TL Digital Solutions GmbH,Susanne_Obermeier,logistics,munich,münchen,0.235,,1
TL Digital Solutions GmbH,FAH_Capital_UG_(haftungsbeschränkt),logistics,berlin,münchen,18.052,1988-09-05 0:00:00,1
TL Digital Solutions GmbH,Marcel_Kubli,logistics,international,münchen,2.39,1976-05-14 0:00:00,1
Compositas GmbH,JAA_Ventures_GmbH,gaming,mannheim,freiburg im breisgau,27.97666667,1985-04-23 0:00:00,1
BetterTogether Ventures GmbH,MAX8.invest_UG_(haftungsbeschränkt),software,berlin,berlin,1.91785,1981-09-12 0:00:00,1
BetterTogether Ventures GmbH,WESC_CAPITAL_UG_(haftungsbeschränkt),software,hamburg,berlin,26.44013333,1986-04-19 0:00:00,1
BetterTogether Ventures GmbH,Renner_Ventures_UG_(haftungsbeschränkt),software,berlin,berlin,0.57748,1981-06-03 0:00:00,1
BetterTogether Ventures GmbH,Piotr_Swiatek_Brzezinski,software,international,berlin,18.55,1985-05-15 0:00:00,1
BetterTogether Ventures GmbH,Hackethal_&_Friends_GmbH,software,frankfurt,berlin,0.505,1941-10-16 0:00:00,1
BetterTogether Ventures GmbH,Balios_Capital_UG_(haftungsbeschränkt),software,berlin,berlin,0.2366666667,1981-11-14 0:00:00,1
Osterus GmbH,David_Wolter_Holding_GmbH,staffing,other,berlin,25.70515,1983-01-06 0:00:00,1
Osterus GmbH,Wald_und_Wiese_Holding_GmbH,staffing,hamburg,berlin,5.72,1947-06-08 0:00:00,1
Solarize Energy Solutions GmbH,Reber_Capital_UG_(haftungsbeschränkt),energy,berlin,stuttgart,5.334811111,1987-08-27 0:00:00,1
Tucan.ai GmbH,Schaefer_Ventures_Group_UG_(haftungsbeschränkt),software,frankfurt,berlin,22.745,1977-01-23 0:00:00,1
Tucan.ai GmbH,Colinus_GmbH,software,frankfurt,berlin,8.256666667,1981-12-26 0:00:00,1
Peregrine Technologies GmbH,Performance_Group_GmbH,mobility,berlin,berlin,18.49,1988-10-01 0:00:00,1
Echometer GmbH,huesmann_Punkt_GmbH,staffing,other,münster,0.1533333333,1991-04-04 0:00:00,1
Echometer GmbH,Prof._Dr._Stefan_Dübel,staffing,other,münster,19.0,1960-01-13 0:00:00,1
Echometer GmbH,S.W._Projects_GmbH,staffing,cologne,münster,0.206675,1983-10-21 0:00:00,1
Echometer GmbH,Jonnielias_Beteiligungsgesellschaft_mbH,staffing,hamburg,münster,2.62435,1973-04-16 0:00:00,1
CapTec Analytics GmbH,Michael_Baumann,finance,other,münchen,41.65,1984-07-15 0:00:00,1
Mimotype Technologies GmbH,Dr_.-_Ing._Wilhelm_Keusgen,industry,berlin,berlin,22.5,1973-05-26 0:00:00,1
Mimotype Technologies GmbH,Philipp_Müller,industry,cologne,berlin,27.225,1993-08-20 0:00:00,1
hyrd GmbH,Impulsio_Ventures_GmbH,staffing,international,frankfurt am main,8.485,1964-06-11 0:00:00,1
Priceloop GmbH,Lion's_Den_Ventures_GmbH,ecommerce,berlin,berlin,4.85,1978-04-26 0:00:00,1
Priceloop GmbH,Cinco_Capital_GmbH,ecommerce,berlin,berlin,24.56666667,1968-10-28 0:00:00,1
Priceloop GmbH,MAYD_Group_Trust_UG_(haftungsbeschränkt)_AG_Charlottenburg,ecommerce,berlin,berlin,9.6614,1988-03-18 0:00:00,1
Samdock GmbH,Pascal_Rimbach,software,cologne,münchen,0.82,1985-10-10 0:00:00,1
Monite GmbH,Wax_Venture_UG_(haftungsbeschränkt),finance,other,berlin,8.421720604,1984-02-13 0:00:00,1
Footprint Technologies GmbH,Kotique_Capital_UG_(haftungsbeschränkt)_-_AG,ecommerce,berlin,berlin,12.21785,1990-07-06 0:00:00,1
Footprint Technologies GmbH,CERES_VENTURE_GMBH,ecommerce,munich,berlin,0.3315,1980-02-25 0:00:00,1
Footprint Technologies GmbH,Scalar_Ventures_GmbH,ecommerce,munich,berlin,1.048807811,1972-06-10 0:00:00,1
Lynden GmbH,Bülow_Ventures_UG_(haftungsbeschränkt),ecommerce,berlin,berlin,8.75,1984-09-26 0:00:00,1
Lynden GmbH,Dr._Joana_Breidenbach_Verwaltungsgesellschaft_mbH,ecommerce,berlin,berlin,31.86475,1965-05-16 0:00:00,1
FarmTiger GmbH,Schwenke_Consulting_UG_(haftungsbeschränkt),agriculture,berlin,konstanz,15.78,1983-09-25 0:00:00,1
FarmTiger GmbH,Amentory_GmbH,agriculture,berlin,konstanz,18.9885,1985-11-28 0:00:00,1
FarmTiger GmbH,Erler_Ventures_UG_(haftungsbeschränkt),agriculture,leipzig,konstanz,29.16665,1983-05-14 0:00:00,1
FarmTiger GmbH,SELCAL_GmbH_Leipzig,agriculture,leipzig,konstanz,61.25,1968-02-01 0:00:00,1
FarmTiger GmbH,Prof._Dr._Hassan_Jumaa-Weinacht,agriculture,stuttgart,konstanz,57.2319,1965-12-21 0:00:00,1
1nce GmbH,TK_Management_GmbH,industry,cologne,köln,15.34145,,1
Human First GmbH,Khaled_Helioui,staffing,international,berlin,0.10305,1983-06-18 0:00:00,1
Human First GmbH,SJ_Ventures_GmbH,staffing,frankfurt,berlin,37.485,1984-04-25 0:00:00,1
Human First GmbH,SixVenture_GmbH,staffing,hamburg,berlin,1.586425,1983-02-20 0:00:00,1
Human First GmbH,Pausder_Ventures_GmbH,staffing,berlin,berlin,0.499875,1979-02-12 0:00:00,1
Human First GmbH,JG_Holding_GmbH,staffing,cologne,berlin,44.2,1980-07-23 0:00:00,1
shape me GmbH,Cambridge_Ventures_UG_(haftungsbeschränkt),ecommerce,munich,münchen,1.373333333,1970-11-12 0:00:00,1
shape me GmbH,DR._ALFRED_HEINRICH_GEORG_SPIEKER,ecommerce,other,münchen,0.685,1965-03-23 0:00:00,1
shape me GmbH,Christian_Orsinger,ecommerce,cologne,münchen,2.94,1961-05-29 0:00:00,1
Trust Fractal GmbH,"Krumbholz,_Dr._Marcus",finance,cologne,berlin,0.08077408,1963-12-29 0:00:00,1
Trust Fractal GmbH,Marina_Guseva,finance,berlin,berlin,16.1153,1975-08-03 0:00:00,1
Vanilla Steel GmbH,Horizon_Capital_UG_(haftungsbeschränkt);_AG,industry,frankfurt,berlin,25.0,1987-11-05 0:00:00,1
Vay Technology GmbH,Vagabund_Ventures_UG_(haftungsbeschränkt)_mit_Sitz_in_Elmenhorst/Lichtenhagen,mobility,other,berlin,34.3751,1983-05-09 0:00:00,1
Vay Technology GmbH,HiddenMarkets_UG_(haftungsbeschränkt),mobility,other,berlin,1.366716667,1980-05-14 0:00:00,1
Vay Technology GmbH,Headstart_Ventures_Unternehmergesellschaft_(haftungsbeschränkt),mobility,berlin,berlin,0.239925,1984-10-06 0:00:00,1
Digital Blast GmbH,Hintermair_UG_(haftungsbeschränkt),media,hamburg,hamburg,2.0,1983-01-03 0:00:00,1
Digital Blast GmbH,Schacht_Ventures_UG_(haftungsbeschränkt)_AG,media,hamburg,hamburg,28.75,1989-01-10 0:00:00,1
Digital Blast GmbH,Ralph_Müller,media,frankfurt,hamburg,2.009466667,1971-05-19 0:00:00,1
SoundReply GmbH,VI_VV_GmbH,staffing,cologne,köln,3.086666667,1974-09-10 0:00:00,1
SoundReply GmbH,WAPP_GmbH,staffing,hamburg,köln,3.75195,1987-10-02 0:00:00,1
Deutschdata Karamat und Ziesche GmbH,HB_Investments_UG_(haftungsbeschränkt),industry,munich,münchen,16.85333333,1983-11-13 0:00:00,1
Deutschdata Karamat und Ziesche GmbH,Dr._Armin_Schmidt,industry,berlin,münchen,26.91,1978-05-26 0:00:00,1
Deutschdata Karamat und Ziesche GmbH,pabloestredo_UG_(haftungsbeschränkt),industry,other,münchen,43.125,1992-06-12 0:00:00,1
Deutschdata Karamat und Ziesche GmbH,"Wenzel,_Peter",industry,munich,münchen,38.33,1979-08-14 0:00:00,1
Deutschdata Karamat und Ziesche GmbH,Valluga_Capital_GmbH,industry,munich,münchen,0.45,1976-11-20 0:00:00,1
StackFuel GmbH,MediVentures_GmbH,education,munich,berlin,6.095,1984-09-29 0:00:00,1
StackFuel GmbH,Jan_Saputra_UG_(haftungsbeschränkt),education,berlin,berlin,23.58206,1992-02-05 0:00:00,1
StackFuel GmbH,Pink_Capital_GmbH,education,berlin,berlin,2.394,1993-10-22 0:00:00,1
Senorics GmbH,ADVINOS_GmbH,hardware,munich,dresden,0.58,,1
Medipee GmbH,5W_Tech_Ventures_UG_(haftungsbeschränkt),medicine_biotech,cologne,moers,6.08,1967-01-31 0:00:00,1
Medipee GmbH,Marcel_Schmidt,medicine_biotech,cologne,moers,22.5,1988-12-05 0:00:00,1
Medipee GmbH,AL_Holding_GmbH,medicine_biotech,cologne,moers,2.5,1982-07-11 0:00:00,1
DeepSpin GmbH,Venturica_UG_(hb),medicine_biotech,other,berlin,9.365,1969-11-30 0:00:00,1
DeepSpin GmbH,Christoph_Brenzinger,medicine_biotech,cologne,berlin,3.3958,1969-11-21 0:00:00,1
DeepSpin GmbH,Jacobo_Invest_GmbH,medicine_biotech,stuttgart,berlin,16.2249125,1973-03-30 0:00:00,1
Flow Lab GmbH,Eyser_GmbH_Stuttgart,medicine_biotech,stuttgart,berlin,1.421528571,1987-11-06 0:00:00,1
Flow Lab GmbH,Modular_UG_(haftungsbeschränkt)_AG,medicine_biotech,berlin,berlin,1.173333333,1985-10-22 0:00:00,1
Flow Lab GmbH,Prof._Dr._Ivar_Roots,medicine_biotech,berlin,berlin,0.655,1942-05-21 0:00:00,1
Aleph Alpha GmbH,Dr._Ulrich_Matthias_Jürgen_Meißner,software,frankfurt,heidelberg,4.003666667,1958-03-27 0:00:00,1
Aleph Alpha GmbH,Markus_Bauer,software,frankfurt,heidelberg,0.8197,1978-04-27 0:00:00,1
GRITSpot GmbH,TS_Ventures_GmbH,sports,cologne,berlin,8.6397,1976-11-02 0:00:00,1
GRITSpot GmbH,Schwarzenholz_Ventures_GmbH,sports,berlin,berlin,0.3631,1981-11-04 0:00:00,1
GRITSpot GmbH,RALF_LOHMANN,sports,hamburg,berlin,0.405,1968-10-17 0:00:00,1
GRITSpot GmbH,"Henkensiefken,_David",sports,berlin,berlin,0.19455,1974-09-15 0:00:00,1
GRITSpot GmbH,Alper_Akcan,sports,international,berlin,3.70515,1976-03-19 0:00:00,1
StayRaus GmbH,Friebertshäuser_Ventures_UG_(haftungsbeschränkt),tourism,berlin,berlin,81.25,1993-03-29 0:00:00,1
StayRaus GmbH,NW_Investments_UG_(haftungsbeschränkt),tourism,berlin,berlin,1.68,1994-11-03 0:00:00,1
StayRaus GmbH,Minec_Holding_UG_(haftungsbeschränkt),tourism,hamburg,berlin,5.1259,1974-08-13 0:00:00,1
Climate Labs GmbH,Stolarski_Ventures_GmbH,environmental_technology,berlin,berlin,26.065,1978-10-03 0:00:00,1
Climate Labs GmbH,TEIXL_Investments_GmbH,environmental_technology,berlin,berlin,0.6705,1980-02-05 0:00:00,1
Climate Labs GmbH,DSR_Ventures_GmbH_mit_Sitz_in_Feldkirchen-Westerham_with_registered_office_in_Feldkirchen-Westerham,environmental_technology,munich,berlin,2.69335,1959-09-15 0:00:00,1
Climate Labs GmbH,Auspicium_Beteiligungs_UG_(haftungsbeschränkt),environmental_technology,munich,berlin,1.01,,1
northh medical GmbH,Glaser_Ventures_UG_(haftungsbeschränkt),medicine_biotech,berlin,hamburg,25.802384,1982-07-27 0:00:00,1
Bonnie & Spike GmbH,"Hamlin_UG_(haftungsbeschränkt),",ecommerce,hamburg,hamburg,9.002,1986-06-14 0:00:00,1
Bonnie & Spike GmbH,Jörg_Johannes_Schröder,ecommerce,hamburg,hamburg,3.625,1963-01-05 0:00:00,1
Bonnie & Spike GmbH,Sebastian_Prödl,ecommerce,international,hamburg,3.205,1987-06-21 0:00:00,1
Bonnie & Spike GmbH,Silvretta_UG_(haftungsbeschränkt),ecommerce,cologne,hamburg,3.7001,1976-10-21 0:00:00,1
Legal Hero GmbH,Rolf_Schrömogens,legal_consulting,cologne,berlin,5.0408,1976-06-02 0:00:00,1
Legal Hero GmbH,Dirk_Radzinski,legal_consulting,berlin,berlin,8.867966667,1971-02-26 0:00:00,1
Zahnarzt-Helden GmbH,Jaa_Ventures_GmbH_mit_dem_Sitz_in_St._Leon-Rot,medicine_biotech,mannheim,bielefeld,61.625,1985-04-12 0:00:00,1
Zahnarzt-Helden GmbH,Florian_Berendt_Beteiligungs_UG_(haftungsbeschränkt),medicine_biotech,other,bielefeld,46.0,,1
Superseven GmbH,OS_Online_Solution_GmbH,environmental_technology,munich,börnsen,2.701375,1962-02-25 0:00:00,1
Tomorrows Education GmbH,Alpha_Beta_Beteiligungen_UG,education,berlin,berlin,43.02773333,1985-01-23 0:00:00,1
Tomorrows Education GmbH,Ilona_van_Megen,education,cologne,berlin,16.98,1956-02-10 0:00:00,1
Tomorrows Education GmbH,Zoeller_invest_UG_(haftungsbeschränkt),education,frankfurt,berlin,3.7472,1992-06-06 0:00:00,1
Tomorrows Education GmbH,DoubleDigit_GmbH,education,berlin,berlin,0.7861,1974-09-13 0:00:00,1
Tomorrows Education GmbH,GPS_Ventures_GmbH,education,berlin,berlin,15.87,1978-10-04 0:00:00,1
Tomorrows Education GmbH,Rizky_Ventures_UG_(haftungsbeschränkt),education,berlin,berlin,4.425,1982-09-20 0:00:00,1
Sunvigo GmbH,Patrick_Rose,energy,hamburg,köln,17.015,1988-11-16 0:00:00,1
Sunvigo GmbH,Belmond_Capital_UG_(haftungsbeschränkt),energy,berlin,köln,0.2366666667,1981-11-05 0:00:00,1
Sunvigo GmbH,Michael_Truch_Holding_GmbH_Michael_Truch_Holding_GmbH_,energy,cologne,köln,60.0,1974-07-14 0:00:00,1
Sunvigo GmbH,CMVC_Christian_Müller_Ventures_&_Consulting_UG_(haftungsbeschränkt),energy,cologne,köln,14.48666667,1963-10-19 0:00:00,1
stenon GmbH,Werner_Geissler,agriculture,munich,potsdam,3.941833333,1953-04-25 0:00:00,1
stenon GmbH,Raetikon_Capital_GmbH,agriculture,munich,potsdam,1.005,1957-07-19 0:00:00,1
offmade GmbH,8eyes_GmbH,real_estate,other,berlin,0.48605,1961-10-28 0:00:00,1
offmade GmbH,BIG_PICTURE_Venture_Capital_GmbH,real_estate,berlin,berlin,51.105,1969-08-06 0:00:00,1
cioplenu GmbH,EP_Ventures_GmbH,industry,munich,augsburg,13.46333333,1987-01-26 0:00:00,1
cioplenu GmbH,DRSAPS_GmbH,industry,munich,augsburg,2.083333333,1978-11-21 0:00:00,1
Atlas Metrics GmbH,Gocki_Ventures_GmbH_AG_Charlottenburg,environmental_technology,berlin,berlin,45.1878,1984-02-23 0:00:00,1
Atlas Metrics GmbH,SPARK_Invest_GmbH,environmental_technology,hamburg,berlin,2.3217,1969-03-05 0:00:00,1
biddz GmbH,RONALD_STEFAN_HOPPMANN,media,hamburg,berlin,0.67,1971-05-18 0:00:00,1
biddz GmbH,MXZ_Ventures_UG_(haftungsbeschränkt),media,other,berlin,13.55825,1996-07-04 0:00:00,1
biddz GmbH,Pandora_Investments_GmbH,media,hamburg,berlin,6.2775,1966-10-03 0:00:00,1
Bliq GmbH,Alvio_GmbH,mobility,berlin,berlin,2.4475,1982-01-05 0:00:00,1
Bliq GmbH,Connect_Ventures_Three_LP,mobility,international,berlin,14.44795,1976-11-20 0:00:00,1
Castle Tech GmbH,Ambi-Vest_UG_(haftungsbeschränkt,mobility,berlin,berlin,56.25,1988-05-10 0:00:00,1
Allisa Software GmbH,ELUNDA_GmbH,industry,munich,norderstedt,0.50575,1961-07-25 0:00:00,1
Allisa Software GmbH,Dr._Joachim_Maus,industry,frankfurt,norderstedt,0.2725,1967-01-26 0:00:00,1
Allisa Software GmbH,MYDO_GmbH,industry,hamburg,norderstedt,6.85,1972-01-14 0:00:00,1
Allisa Software GmbH,Matthias_Urlichs,industry,other,norderstedt,0.628,1966-06-08 0:00:00,1
Allisa Software GmbH,Brigitte_Zypries,industry,berlin,norderstedt,3.6045,1953-11-16 0:00:00,1
Go Crush GmbH,CFR_Venture_UG_(haftungsbeschraenkt),media,frankfurt,frankfurt am main,19.125,1988-07-04 0:00:00,1
Go Crush GmbH,CEGI_Beteiligungsgesellschaft_mbH,media,hamburg,frankfurt am main,0.625,1985-04-24 0:00:00,1
Go Crush GmbH,Beta_Quadrat_UG_(haftungsbeschränkt),media,frankfurt,frankfurt am main,1.115,,1
Simpmatch GmbH,Karl-Heinz_Flöther,staffing,frankfurt,münchen,10.28333333,1952-09-20 0:00:00,1
Simpmatch GmbH,JAN_ARNE_TEGTMEIER,staffing,hamburg,münchen,0.8683333333,1976-08-20 0:00:00,1
Simpmatch GmbH,PASCAL_RIMBACH,staffing,cologne,münchen,0.6,1985-10-10 0:00:00,1
FintechX GmbH,Grenion_GmbH,finance,frankfurt,frankfurt am main,40.58,1990-05-21 0:00:00,1
FintechX GmbH,MAP_Asset_Management_GmbH_i.G._(AG_Frankfurt_am_Main),finance,frankfurt,frankfurt am main,36.6733,1986-11-09 0:00:00,1
FintechX GmbH,Vikas_Daniel_Nanda,finance,international,frankfurt am main,0.49045,1972-05-06 0:00:00,1
FintechX GmbH,HDLF_Family_Affairs_GmbH,finance,cologne,frankfurt am main,0.3299,1976-03-05 0:00:00,1
Heritas GmbH,F.A._Neumann_UG_(haftungsbeschränkt),service,berlin,berlin,0.4366666667,1979-01-27 0:00:00,1
Heritas GmbH,Kai_Rieke_Holding_GmbH,service,berlin,berlin,6.024,,1
FlowFox GmbH,Dr._Thomas_Ecker,logistics,hamburg,hamburg,8.7806,1971-04-16 0:00:00,1
FlowFox GmbH,GPF_-_Global_Peace_Fund_UG_(haftungsbeschränkt),logistics,berlin,hamburg,37.82,1977-05-11 0:00:00,1
FlowFox GmbH,Florian_Brinkmann,logistics,hamburg,hamburg,16.0,1980-12-08 0:00:00,1
FlowFox GmbH,MARCUS_HERMANN_MÜLLER-HANSCHMANN,logistics,frankfurt,hamburg,0.37,1988-01-06 0:00:00,1
FlowFox GmbH,Hendrik_Helwig,logistics,hamburg,hamburg,0.9666666667,1984-01-12 0:00:00,1
airfocus GmbH,Christof_Roland_Langer,software,hamburg,hamburg,62.98,1968-01-01 0:00:00,1
airfocus GmbH,Lutz_Kettner,software,berlin,hamburg,0.5736666667,1967-02-02 0:00:00,1
Cyberian Mine GmbH,DresInvest_GmbH,blockchain_crypto,other,berlin,11.59066667,1969-07-12 0:00:00,1
Cyberian Mine GmbH,WildeCo_UG_(haftungsbeschränkt),blockchain_crypto,cologne,berlin,4.984,1985-08-11 0:00:00,1
Banxware GmbH,Jesinghausen_&_Ellrich_Partnêrbeteiligungs_GmbH,finance,munich,berlin,28.046,1974-02-17 0:00:00,1
MeinAlarm24 GmbH,ANKE_HALBEKANN,ecommerce,cologne,hamburg,0.935,1980-04-26 0:00:00,1
MeinAlarm24 GmbH,Martin_Wagner,ecommerce,hamburg,hamburg,50.00145,1990-05-30 0:00:00,1
MeinAlarm24 GmbH,Mobilis_in_Mobili_GmbH,ecommerce,other,hamburg,1.52405,1980-02-26 0:00:00,1
OroraTech GmbH,WINGS_Beteiligungsgesellschaft_mbH,industry,munich,münchen,11.40697125,1957-03-12 0:00:00,1
Pitch Software GmbH,Felior_UG_(haftungsbeschränkt),software,cologne,berlin,2.11,1978-01-02 0:00:00,1
Verbally GmbH,RR_Holding_UG_(haftungsbeschränkt),software,berlin,berlin,16.6945,1989-12-25 0:00:00,1
Verbally GmbH,Alexander_Vogt,software,international,berlin,6.24985,1969-11-04 0:00:00,1
Verbally GmbH,Nexus_Investments_GmbH,software,berlin,berlin,0.3307,1964-05-31 0:00:00,1
Verbally GmbH,Dr._Udo_Jung,software,frankfurt,berlin,2.45,1961-06-27 0:00:00,1
Verbally GmbH,Ricchi_Vermögensverwaltungs_GmbH,software,berlin,berlin,28.04285,1965-04-15 0:00:00,1
Verbally GmbH,SGI_Subida_GmbH,software,berlin,berlin,0.89035,1983-04-23 0:00:00,1
Verbally GmbH,DKCI_UG_(haftungsbeschränkt)_mit_Sitz_in_Berlin_with_registered_office_in_Berlin,software,berlin,berlin,0.9017,1989-07-05 0:00:00,1
Verbally GmbH,Tiger_Soft_GmbH,software,berlin,berlin,34.4873,1984-11-23 0:00:00,1
FarmInsect GmbH,Sebastian_Rettlinger,agriculture,munich,bergkirchen,22.07595,1985-06-26 0:00:00,1
FarmInsect GmbH,VGW_GmbH,agriculture,munich,bergkirchen,6.38,1967-05-02 0:00:00,1
FarmInsect GmbH,AR-AS_GmbH,agriculture,other,bergkirchen,2.33,1969-07-21 0:00:00,1
FarmInsect GmbH,Philipp_Schneider,agriculture,other,bergkirchen,26.002,1978-08-14 0:00:00,1
buynomics GmbH,Wessel_Management_GmbH,software,munich,köln,11.04,,1
buynomics GmbH,Fellger_Vermögensverwaltung_UG_(haftungsbeschränkt),software,berlin,köln,13.44,1971-10-14 0:00:00,1
Heyflow GmbH,F._Friede_Ventures_UG_(haftungsbeschränkt),advertising,berlin,hamburg,1.226,1986-09-27 0:00:00,1
Heyflow GmbH,evermind_GmbH,advertising,leipzig,hamburg,38.5,1977-07-22 0:00:00,1
Heyflow GmbH,Widal_Holding_GmbH,advertising,stuttgart,hamburg,11.10149667,1995-06-01 0:00:00,1
Heyflow GmbH,NK_Ventures_UG_(haftungsbeschränkt),advertising,berlin,hamburg,42.6252,1987-12-08 0:00:00,1
QUIN Technologies GmbH,ice_capital_UG_(haftungsbeschränkt),finance,other,berlin,19.14,1986-07-22 0:00:00,1
QUIN Technologies GmbH,Next_Big_Thing_AG,finance,berlin,berlin,58.97683333,1971-02-14 0:00:00,1
QUIN Technologies GmbH,Schwetje_Invest_GmbH,finance,cologne,berlin,7.3595,1976-03-03 0:00:00,1
QUIN Technologies GmbH,Stoß_Beteiligungen_UG_(haftungsbeschränkt),finance,other,berlin,8.9078,,1
Risk Prevent Software GmbH,Invisible_AG,finance,hamburg,hamburg,17.22165,1970-06-20 0:00:00,1
Risk Prevent Software GmbH,Georg_Wilhelm_Dieter_Ammer,finance,hamburg,hamburg,22.95,1950-08-05 0:00:00,1
Corat Therapeutics GmbH,MROTHE_HOLDING_GmbH,medicine_biotech,other,braunschweig,94.5,1988-05-27 0:00:00,1
